paper_id,content_path,schema_valid_outputs,schema_invalid_outputs,non_empty_extractions_evaluable,grounded_extractions,extracted_values_evaluable,unsupported_values_proxy
paper2280,Data/paper2280/content.txt,8,0,7,4,32,16
paper2281,Data/paper2281/content.txt,8,0,7,4,23,13
paper2282,Data/paper2282/content.txt,8,0,7,1,20,14
paper2283,Data/paper2283/content.txt,8,0,7,2,28,11
paper2284,Data/paper2284/content.txt,8,0,6,0,25,9
paper2285,Data/paper2285/content.txt,8,0,7,4,26,12
paper2286,Data/paper2286/content.txt,8,0,6,2,20,12
paper2287,Data/paper2287/content.txt,8,0,7,3,27,9
paper2288,Data/paper2288/content.txt,8,0,7,0,23,14
paper2289,Data/paper2289/content.txt,8,0,7,4,24,6
paper229,Data/paper229/content.txt,8,0,7,6,27,10
paper2290,Data/paper2290/content.txt,8,0,7,0,30,8
paper2291,Data/paper2291/content.txt,8,0,7,2,41,25
paper2292,Data/paper2292/content.txt,8,0,7,2,23,10
paper2293,Data/paper2293/content.txt,8,0,8,4,31,16
paper2294,Data/paper2294/content.txt,8,0,5,1,28,10
paper2295,Data/paper2295/content.txt,8,0,6,3,19,10
paper2296,Data/paper2296/content.txt,8,0,7,3,31,15
paper2297,Data/paper2297/content.txt,8,0,7,1,27,14
paper2298,Data/paper2298/content.txt,8,0,7,1,31,17
paper2299,Data/paper2299/content.txt,8,0,7,2,26,11
paper23,Data/paper23/content.txt,8,0,7,4,25,7
paper230,Data/paper230/content.txt,8,0,8,4,29,7
paper2300,Data/paper2300/content.txt,8,0,7,3,27,17
paper2301,Data/paper2301/content.txt,8,0,6,4,24,7
paper2302,Data/paper2302/content.txt,8,0,7,1,29,8
paper2303,Data/paper2303/content.txt,8,0,7,2,31,12
paper2304,Data/paper2304/content.txt,8,0,7,4,22,8
paper2305,Data/paper2305/content.txt,8,0,7,6,38,13
paper2306,Data/paper2306/content.txt,8,0,7,5,29,19
paper2307,Data/paper2307/content.txt,8,0,7,4,27,13
paper2308,Data/paper2308/content.txt,8,0,7,5,19,10
paper2309,Data/paper2309/content.txt,8,0,7,6,25,8
paper231,Data/paper231/content.txt,8,0,7,3,26,8
paper2310,Data/paper2310/content.txt,8,0,7,5,26,8
paper2311,Data/paper2311/content.txt,8,0,7,5,35,10
paper2312,Data/paper2312/content.txt,8,0,7,4,26,8
paper2313,Data/paper2313/content.txt,8,0,7,2,26,9
paper2314,Data/paper2314/content.txt,8,0,8,5,29,7
paper2315,Data/paper2315/content.txt,8,0,7,1,26,10
paper2316,Data/paper2316/content.txt,8,0,7,3,34,10
paper2317,Data/paper2317/content.txt,8,0,8,5,23,7
paper2318,Data/paper2318/content.txt,8,0,7,4,25,14
paper2319,Data/paper2319/content.txt,8,0,7,5,26,4
paper232,Data/paper232/content.txt,8,0,6,2,25,4
paper2320,Data/paper2320/content.txt,8,0,7,5,31,14
paper2321,Data/paper2321/content.txt,8,0,7,3,29,5
paper2322,Data/paper2322/content.txt,8,0,7,3,22,5
paper2323,Data/paper2323/content.txt,8,0,7,4,28,13
paper2324,Data/paper2324/content.txt,8,0,7,3,25,7
paper2325,Data/paper2325/content.txt,8,0,7,3,20,6
paper2326,Data/paper2326/content.txt,8,0,6,4,21,11
paper2327,Data/paper2327/content.txt,8,0,7,2,27,11
paper2328,Data/paper2328/content.txt,8,0,7,2,27,7
paper2329,Data/paper2329/content.txt,8,0,7,4,25,8
paper233,Data/paper233/content.txt,8,0,8,1,31,7
paper2330,Data/paper2330/content.txt,8,0,7,5,25,4
paper2331,Data/paper2331/content.txt,8,0,6,3,21,7
paper2332,Data/paper2332/content.txt,8,0,7,3,26,8
paper2333,Data/paper2333/content.txt,8,0,7,3,31,10
paper2334,Data/paper2334/content.txt,8,0,7,2,30,8
paper2335,Data/paper2335/content.txt,8,0,7,3,25,8
paper2336,Data/paper2336/content.txt,8,0,6,2,27,11
paper2337,Data/paper2337/content.txt,8,0,6,6,22,7
paper2338,Data/paper2338/content.txt,8,0,7,2,25,9
paper2339,Data/paper2339/content.txt,8,0,7,3,33,9
paper234,Data/paper234/content.txt,8,0,6,3,24,4
paper2340,Data/paper2340/content.txt,8,0,7,7,34,9
paper2341,Data/paper2341/content.txt,8,0,8,3,32,13
paper2342,Data/paper2342/content.txt,8,0,5,1,15,8
paper2343,Data/paper2343/content.txt,8,0,7,4,29,12
paper2344,Data/paper2344/content.txt,8,0,7,5,25,15
paper2345,Data/paper2345/content.txt,8,0,7,3,19,6
paper2346,Data/paper2346/content.txt,8,0,7,2,21,9
paper2347,Data/paper2347/content.txt,8,0,7,3,21,11
paper2348,Data/paper2348/content.txt,8,0,7,4,32,18
paper2349,Data/paper2349/content.txt,8,0,7,3,20,3
paper235,Data/paper235/content.txt,8,0,6,2,22,7
paper2350,Data/paper2350/content.txt,8,0,6,4,21,13
paper2351,Data/paper2351/content.txt,8,0,7,5,20,8
paper2352,Data/paper2352/content.txt,8,0,7,4,25,12
paper2353,Data/paper2353/content.txt,8,0,7,2,24,9
paper2354,Data/paper2354/content.txt,8,0,6,3,20,10
paper2355,Data/paper2355/content.txt,8,0,5,1,26,14
paper2356,Data/paper2356/content.txt,8,0,7,3,24,7
paper2357,Data/paper2357/content.txt,8,0,6,3,32,10
paper2358,Data/paper2358/content.txt,8,0,7,2,23,10
paper2359,Data/paper2359/content.txt,8,0,7,2,33,16
paper236,Data/paper236/content.txt,8,0,8,3,39,19
paper2360,Data/paper2360/content.txt,8,0,8,6,33,16
paper2361,Data/paper2361/content.txt,8,0,7,5,32,9
paper2362,Data/paper2362/content.txt,8,0,6,2,23,10
paper2363,Data/paper2363/content.txt,8,0,8,3,34,13
paper2364,Data/paper2364/content.txt,8,0,8,4,22,4
paper2365,Data/paper2365/content.txt,8,0,7,6,17,6
paper2366,Data/paper2366/content.txt,8,0,5,3,19,8
paper2367,Data/paper2367/content.txt,8,0,7,5,25,6
paper2368,Data/paper2368/content.txt,8,0,4,0,14,6
paper2369,Data/paper2369/content.txt,8,0,7,3,26,11
paper237,Data/paper237/content.txt,8,0,8,7,24,8
paper2370,Data/paper2370/content.txt,8,0,6,3,26,7
paper2371,Data/paper2371/content.txt,8,0,7,4,38,20
paper2372,Data/paper2372/content.txt,8,0,7,5,29,8
paper2373,Data/paper2373/content.txt,8,0,7,4,25,9
paper2374,Data/paper2374/content.txt,8,0,7,2,25,9
paper2375,Data/paper2375/content.txt,8,0,7,4,27,8
paper2376,Data/paper2376/content.txt,8,0,7,2,30,12
paper2377,Data/paper2377/content.txt,8,0,7,2,18,9
paper2378,Data/paper2378/content.txt,8,0,6,3,18,5
paper2379,Data/paper2379/content.txt,8,0,7,2,31,13
paper238,Data/paper238/content.txt,8,0,7,7,30,13
paper2380,Data/paper2380/content.txt,8,0,7,1,38,19
paper2381,Data/paper2381/content.txt,8,0,7,3,32,10
paper2382,Data/paper2382/content.txt,8,0,7,2,30,12
paper2383,Data/paper2383/content.txt,8,0,0,0,0,0
paper2384,Data/paper2384/content.txt,8,0,6,1,32,9
paper2385,Data/paper2385/content.txt,8,0,6,4,21,9
paper2386,Data/paper2386/content.txt,8,0,8,4,29,11
paper2387,Data/paper2387/content.txt,8,0,3,2,10,9
paper2388,Data/paper2388/content.txt,8,0,7,4,29,12
paper2389,Data/paper2389/content.txt,8,0,5,1,13,8
paper239,Data/paper239/content.txt,8,0,6,1,19,8
paper2390,Data/paper2390/content.txt,8,0,7,3,30,21
paper2391,Data/paper2391/content.txt,8,0,7,2,31,17
paper2392,Data/paper2392/content.txt,8,0,8,5,25,8
paper2393,Data/paper2393/content.txt,8,0,7,4,23,6
paper2394,Data/paper2394/content.txt,8,0,6,4,16,7
paper2395,Data/paper2395/content.txt,8,0,7,6,26,10
paper2396,Data/paper2396/content.txt,8,0,7,4,26,7
paper2397,Data/paper2397/content.txt,8,0,7,1,26,12
paper2398,Data/paper2398/content.txt,8,0,7,2,26,13
paper2399,Data/paper2399/content.txt,8,0,7,3,22,10
paper24,Data/paper24/content.txt,8,0,7,3,19,2
paper240,Data/paper240/content.txt,8,0,7,3,26,8
paper2400,Data/paper2400/content.txt,8,0,6,3,30,12
paper2401,Data/paper2401/content.txt,8,0,7,3,24,5
paper2402,Data/paper2402/content.txt,8,0,7,3,27,10
paper2403,Data/paper2403/content.txt,8,0,7,4,26,8
paper2404,Data/paper2404/content.txt,8,0,7,3,28,10
paper2405,Data/paper2405/content.txt,8,0,7,3,32,15
paper2406,Data/paper2406/content.txt,8,0,7,5,21,10
paper2407,Data/paper2407/content.txt,8,0,6,3,22,9
paper2408,Data/paper2408/content.txt,8,0,7,2,28,11
paper2409,Data/paper2409/content.txt,8,0,7,3,22,7
paper241,Data/paper241/content.txt,8,0,7,4,24,6
paper2410,Data/paper2410/content.txt,8,0,7,3,22,6
paper2411,Data/paper2411/content.txt,8,0,2,1,12,11
paper2412,Data/paper2412/content.txt,8,0,6,1,26,7
paper2413,Data/paper2413/content.txt,8,0,5,2,12,11
paper2414,Data/paper2414/content.txt,8,0,8,6,33,11
paper2415,Data/paper2415/content.txt,8,0,5,4,26,13
paper2416,Data/paper2416/content.txt,8,0,7,0,29,13
paper2417,Data/paper2417/content.txt,8,0,7,2,24,8
paper2418,Data/paper2418/content.txt,8,0,7,6,28,13
paper2419,Data/paper2419/content.txt,8,0,8,4,26,11
paper242,Data/paper242/content.txt,8,0,7,2,28,7
paper2420,Data/paper2420/content.txt,8,0,8,6,28,13
paper2421,Data/paper2421/content.txt,8,0,7,3,35,17
paper2422,Data/paper2422/content.txt,8,0,8,3,23,7
paper2423,Data/paper2423/content.txt,8,0,7,3,30,11
paper2424,Data/paper2424/content.txt,8,0,4,2,8,6
paper2425,Data/paper2425/content.txt,8,0,7,3,35,15
paper2426,Data/paper2426/content.txt,8,0,7,6,28,10
paper2427,Data/paper2427/content.txt,8,0,2,1,10,8
paper2428,Data/paper2428/content.txt,8,0,7,2,30,10
paper2429,Data/paper2429/content.txt,8,0,6,2,19,3
paper243,Data/paper243/content.txt,8,0,7,2,19,5
paper2430,Data/paper2430/content.txt,8,0,7,5,21,4
paper2431,Data/paper2431/content.txt,8,0,8,3,26,8
paper2432,Data/paper2432/content.txt,7,1,6,5,20,7
paper2433,Data/paper2433/content.txt,8,0,7,3,39,11
paper2434,Data/paper2434/content.txt,8,0,6,3,21,11
paper2435,Data/paper2435/content.txt,8,0,2,0,7,2
paper2436,Data/paper2436/content.txt,8,0,7,4,40,15
paper2437,Data/paper2437/content.txt,8,0,7,5,32,13
paper2438,Data/paper2438/content.txt,8,0,7,4,27,4
paper2439,Data/paper2439/content.txt,8,0,6,3,22,7
paper244,Data/paper244/content.txt,8,0,7,2,27,10
paper2440,Data/paper2440/content.txt,8,0,7,3,23,9
paper2441,Data/paper2441/content.txt,8,0,6,2,24,5
paper2442,Data/paper2442/content.txt,8,0,7,5,32,11
paper2443,Data/paper2443/content.txt,8,0,7,3,33,10
paper2444,Data/paper2444/content.txt,8,0,7,4,31,11
paper2445,Data/paper2445/content.txt,8,0,7,4,30,12
paper2446,Data/paper2446/content.txt,8,0,7,4,27,11
paper2447,Data/paper2447/content.txt,8,0,7,6,27,10
paper2448,Data/paper2448/content.txt,8,0,7,4,32,14
paper2449,Data/paper2449/content.txt,8,0,7,5,29,14
paper245,Data/paper245/content.txt,8,0,7,4,28,12
paper2450,Data/paper2450/content.txt,8,0,4,0,12,6
paper2451,Data/paper2451/content.txt,8,0,7,5,29,3
paper2452,Data/paper2452/content.txt,8,0,8,4,31,14
paper2453,Data/paper2453/content.txt,8,0,7,5,26,9
paper2454,Data/paper2454/content.txt,8,0,7,5,30,11
paper2455,Data/paper2455/content.txt,8,0,7,2,22,17
paper2456,Data/paper2456/content.txt,8,0,6,3,27,7
paper2457,Data/paper2457/content.txt,8,0,7,3,35,14
paper2458,Data/paper2458/content.txt,8,0,7,1,24,5
paper2459,Data/paper2459/content.txt,8,0,7,0,33,5
paper246,Data/paper246/content.txt,8,0,7,5,25,14
paper2460,Data/paper2460/content.txt,8,0,7,5,29,18
paper2461,Data/paper2461/content.txt,8,0,6,3,23,11
paper2462,Data/paper2462/content.txt,8,0,7,1,25,15
paper2463,Data/paper2463/content.txt,8,0,7,3,32,16
paper2464,Data/paper2464/content.txt,8,0,6,4,23,12
paper2465,Data/paper2465/content.txt,8,0,7,2,20,8
paper2466,Data/paper2466/content.txt,8,0,7,2,29,13
paper2467,Data/paper2467/content.txt,8,0,5,0,17,9
paper2468,Data/paper2468/content.txt,8,0,6,2,19,13
paper2469,Data/paper2469/content.txt,8,0,6,2,21,12
paper247,Data/paper247/content.txt,8,0,7,5,33,12
paper2470,Data/paper2470/content.txt,8,0,7,1,26,19
paper2471,Data/paper2471/content.txt,8,0,7,6,19,11
paper2472,Data/paper2472/content.txt,8,0,7,2,30,8
paper2473,Data/paper2473/content.txt,8,0,6,3,21,5
paper2474,Data/paper2474/content.txt,8,0,7,5,21,11
paper2475,Data/paper2475/content.txt,8,0,7,5,30,11
paper2476,Data/paper2476/content.txt,8,0,7,4,34,17
paper2477,Data/paper2477/content.txt,8,0,7,3,29,12
paper2478,Data/paper2478/content.txt,8,0,7,3,22,8
paper2479,Data/paper2479/content.txt,8,0,7,4,28,13
paper248,Data/paper248/content.txt,8,0,6,2,27,9
paper2480,Data/paper2480/content.txt,8,0,6,4,28,13
paper2481,Data/paper2481/content.txt,8,0,8,5,30,6
paper2482,Data/paper2482/content.txt,8,0,6,4,22,1
paper2483,Data/paper2483/content.txt,8,0,7,6,25,8
paper2484,Data/paper2484/content.txt,8,0,7,4,27,10
paper2485,Data/paper2485/content.txt,8,0,6,6,27,14
paper2486,Data/paper2486/content.txt,8,0,7,5,23,11
paper2487,Data/paper2487/content.txt,8,0,8,6,29,17
paper2488,Data/paper2488/content.txt,8,0,6,3,24,12
paper2489,Data/paper2489/content.txt,8,0,7,5,23,8
paper249,Data/paper249/content.txt,8,0,7,5,25,8
paper2490,Data/paper2490/content.txt,8,0,6,3,23,7
paper2491,Data/paper2491/content.txt,8,0,7,5,32,16
paper2492,Data/paper2492/content.txt,8,0,7,4,21,10
paper2493,Data/paper2493/content.txt,8,0,7,3,25,8
paper2494,Data/paper2494/content.txt,8,0,7,4,23,5
paper2495,Data/paper2495/content.txt,8,0,7,2,22,8
paper2496,Data/paper2496/content.txt,8,0,7,3,28,13
paper2497,Data/paper2497/content.txt,8,0,7,6,29,12
paper2498,Data/paper2498/content.txt,8,0,7,4,19,4
paper2499,Data/paper2499/content.txt,8,0,7,1,26,9
paper250,Data/paper250/content.txt,8,0,7,2,33,14
paper2500,Data/paper2500/content.txt,8,0,7,1,32,17
paper2501,Data/paper2501/content.txt,8,0,7,4,26,9
paper2502,Data/paper2502/content.txt,8,0,7,1,28,12
paper2503,Data/paper2503/content.txt,8,0,7,4,28,10
paper2504,Data/paper2504/content.txt,8,0,8,5,34,11
paper2505,Data/paper2505/content.txt,8,0,7,3,40,15
paper2506,Data/paper2506/content.txt,8,0,7,4,25,10
paper2507,Data/paper2507/content.txt,8,0,7,3,27,8
paper2508,Data/paper2508/content.txt,8,0,7,3,23,15
paper2509,Data/paper2509/content.txt,8,0,7,4,27,9
paper251,Data/paper251/content.txt,8,0,7,0,34,25
paper2510,Data/paper2510/content.txt,8,0,7,4,31,15
paper2511,Data/paper2511/content.txt,8,0,8,3,29,9
paper2512,Data/paper2512/content.txt,8,0,7,3,25,7
paper2513,Data/paper2513/content.txt,8,0,7,2,31,8
paper2514,Data/paper2514/content.txt,8,0,7,1,29,12
paper2515,Data/paper2515/content.txt,8,0,8,5,30,13
paper2516,Data/paper2516/content.txt,8,0,7,4,26,7
paper2517,Data/paper2517/content.txt,8,0,7,4,29,6
paper2518,Data/paper2518/content.txt,8,0,7,4,30,7
paper2519,Data/paper2519/content.txt,8,0,7,4,24,8
paper252,Data/paper252/content.txt,8,0,7,3,28,19
paper2520,Data/paper2520/content.txt,8,0,7,2,23,7
paper2521,Data/paper2521/content.txt,8,0,7,1,29,12
paper2522,Data/paper2522/content.txt,8,0,7,5,30,6
paper2523,Data/paper2523/content.txt,8,0,7,4,26,6
paper2524,Data/paper2524/content.txt,8,0,7,3,29,9
paper2525,Data/paper2525/content.txt,8,0,7,2,33,12
paper2526,Data/paper2526/content.txt,8,0,7,4,25,8
paper2527,Data/paper2527/content.txt,8,0,7,2,29,14
paper2528,Data/paper2528/content.txt,8,0,7,2,27,12
paper2529,Data/paper2529/content.txt,8,0,7,1,32,19
paper253,Data/paper253/content.txt,8,0,7,3,27,11
paper2530,Data/paper2530/content.txt,8,0,7,3,26,14
paper2531,Data/paper2531/content.txt,8,0,7,3,23,12
paper2532,Data/paper2532/content.txt,8,0,7,2,34,20
paper2533,Data/paper2533/content.txt,8,0,6,2,21,10
paper2534,Data/paper2534/content.txt,8,0,7,1,27,8
paper2535,Data/paper2535/content.txt,8,0,7,3,26,9
paper2536,Data/paper2536/content.txt,8,0,7,1,44,21
paper2537,Data/paper2537/content.txt,8,0,7,0,22,14
paper2538,Data/paper2538/content.txt,8,0,8,2,31,15
paper2539,Data/paper2539/content.txt,8,0,7,2,34,17
paper254,Data/paper254/content.txt,8,0,7,4,30,11
paper2540,Data/paper2540/content.txt,8,0,8,5,28,14
paper2541,Data/paper2541/content.txt,8,0,7,1,24,14
paper2542,Data/paper2542/content.txt,8,0,7,0,27,16
paper2543,Data/paper2543/content.txt,8,0,7,3,20,11
paper2544,Data/paper2544/content.txt,8,0,7,3,30,18
paper2545,Data/paper2545/content.txt,8,0,7,1,25,9
paper2546,Data/paper2546/content.txt,8,0,7,2,28,18
paper2547,Data/paper2547/content.txt,8,0,7,3,30,18
paper2548,Data/paper2548/content.txt,8,0,7,3,27,11
paper2549,Data/paper2549/content.txt,8,0,7,2,27,13
paper255,Data/paper255/content.txt,8,0,6,3,21,10
paper2550,Data/paper2550/content.txt,8,0,7,3,20,11
paper2551,Data/paper2551/content.txt,8,0,7,2,42,19
paper2552,Data/paper2552/content.txt,8,0,7,2,26,12
paper2553,Data/paper2553/content.txt,8,0,7,4,38,24
paper2554,Data/paper2554/content.txt,8,0,7,1,29,14
paper2555,Data/paper2555/content.txt,8,0,7,4,25,13
paper2556,Data/paper2556/content.txt,8,0,7,1,28,12
paper2557,Data/paper2557/content.txt,8,0,6,3,22,8
paper2558,Data/paper2558/content.txt,8,0,6,4,28,17
paper2559,Data/paper2559/content.txt,8,0,7,3,28,14
paper256,Data/paper256/content.txt,8,0,7,2,32,16
paper2560,Data/paper2560/content.txt,8,0,7,2,26,14
paper2561,Data/paper2561/content.txt,8,0,7,1,30,15
paper2562,Data/paper2562/content.txt,8,0,7,2,23,8
paper2563,Data/paper2563/content.txt,8,0,7,5,22,11
paper2564,Data/paper2564/content.txt,8,0,7,2,28,13
paper2565,Data/paper2565/content.txt,8,0,7,4,27,16
paper2566,Data/paper2566/content.txt,8,0,7,4,31,17
paper2567,Data/paper2567/content.txt,8,0,7,5,28,16
paper2568,Data/paper2568/content.txt,8,0,7,2,24,9
paper2569,Data/paper2569/content.txt,8,0,7,0,20,8
paper257,Data/paper257/content.txt,8,0,5,2,19,6
paper2570,Data/paper2570/content.txt,8,0,7,1,27,9
paper2571,Data/paper2571/content.txt,8,0,7,3,32,12
paper2572,Data/paper2572/content.txt,8,0,7,2,30,16
paper2573,Data/paper2573/content.txt,8,0,7,2,23,9
paper2574,Data/paper2574/content.txt,8,0,7,3,28,13
paper2575,Data/paper2575/content.txt,8,0,7,2,24,10
paper2576,Data/paper2576/content.txt,8,0,7,3,22,13
paper2577,Data/paper2577/content.txt,8,0,5,2,19,12
paper2578,Data/paper2578/content.txt,8,0,7,0,22,14
paper2579,Data/paper2579/content.txt,8,0,7,3,27,12
paper258,Data/paper258/content.txt,8,0,6,4,26,13
paper2580,Data/paper2580/content.txt,8,0,7,2,29,15
paper2581,Data/paper2581/content.txt,8,0,7,3,24,12
paper2582,Data/paper2582/content.txt,8,0,7,3,25,12
paper2583,Data/paper2583/content.txt,8,0,7,2,30,17
paper2584,Data/paper2584/content.txt,8,0,7,5,30,6
paper2585,Data/paper2585/content.txt,8,0,7,1,28,12
paper2586,Data/paper2586/content.txt,8,0,7,5,27,12
paper2587,Data/paper2587/content.txt,8,0,7,2,23,8
paper2588,Data/paper2588/content.txt,8,0,7,5,27,9
paper2589,Data/paper2589/content.txt,8,0,7,5,29,9
paper259,Data/paper259/content.txt,8,0,7,4,17,9
paper2590,Data/paper2590/content.txt,8,0,8,3,34,14
paper2591,Data/paper2591/content.txt,8,0,7,4,20,8
paper2592,Data/paper2592/content.txt,8,0,7,4,22,7
paper2593,Data/paper2593/content.txt,8,0,7,3,26,8
paper2594,Data/paper2594/content.txt,8,0,7,5,27,8
paper2595,Data/paper2595/content.txt,8,0,7,3,34,20
paper2596,Data/paper2596/content.txt,8,0,7,4,30,15
paper2597,Data/paper2597/content.txt,8,0,7,5,23,6
paper2598,Data/paper2598/content.txt,8,0,7,4,24,6
paper2599,Data/paper2599/content.txt,8,0,7,4,40,17
paper260,Data/paper260/content.txt,8,0,7,5,20,7
paper2600,Data/paper2600/content.txt,8,0,7,3,26,9
paper2601,Data/paper2601/content.txt,8,0,7,4,27,7
paper2602,Data/paper2602/content.txt,8,0,7,2,21,8
paper2603,Data/paper2603/content.txt,8,0,8,5,32,12
paper2604,Data/paper2604/content.txt,8,0,7,5,21,7
paper2605,Data/paper2605/content.txt,8,0,7,1,29,11
paper2606,Data/paper2606/content.txt,8,0,7,5,26,8
paper2607,Data/paper2607/content.txt,8,0,7,3,27,9
paper2608,Data/paper2608/content.txt,8,0,7,3,30,10
paper2609,Data/paper2609/content.txt,8,0,7,3,29,12
paper261,Data/paper261/content.txt,8,0,7,2,21,7
paper2610,Data/paper2610/content.txt,8,0,7,4,26,10
paper2611,Data/paper2611/content.txt,8,0,7,3,30,8
paper2612,Data/paper2612/content.txt,8,0,7,4,26,4
paper2613,Data/paper2613/content.txt,8,0,7,4,27,7
paper2614,Data/paper2614/content.txt,8,0,7,3,26,6
paper2615,Data/paper2615/content.txt,8,0,7,3,24,8
paper2616,Data/paper2616/content.txt,8,0,7,1,27,4
paper2617,Data/paper2617/content.txt,8,0,7,2,29,10
paper2618,Data/paper2618/content.txt,8,0,7,2,25,6
paper2619,Data/paper2619/content.txt,8,0,7,5,28,10
paper262,Data/paper262/content.txt,8,0,7,5,18,8
paper2620,Data/paper2620/content.txt,8,0,7,4,22,3
paper2621,Data/paper2621/content.txt,8,0,7,3,24,6
paper2622,Data/paper2622/content.txt,8,0,7,5,24,8
paper2623,Data/paper2623/content.txt,8,0,7,1,25,8
paper2624,Data/paper2624/content.txt,8,0,7,3,32,16
paper2625,Data/paper2625/content.txt,8,0,7,2,29,13
paper2626,Data/paper2626/content.txt,8,0,7,4,33,14
paper2627,Data/paper2627/content.txt,8,0,7,3,27,10
paper2628,Data/paper2628/content.txt,8,0,7,2,26,11
paper2629,Data/paper2629/content.txt,8,0,7,4,37,19
paper263,Data/paper263/content.txt,8,0,6,5,19,10
paper2630,Data/paper2630/content.txt,8,0,7,5,30,15
paper2631,Data/paper2631/content.txt,8,0,7,4,24,5
paper2632,Data/paper2632/content.txt,8,0,7,3,31,16
paper2633,Data/paper2633/content.txt,8,0,7,1,26,5
paper2634,Data/paper2634/content.txt,8,0,7,3,31,13
paper2635,Data/paper2635/content.txt,8,0,7,2,29,14
paper2636,Data/paper2636/content.txt,8,0,7,2,27,6
paper2637,Data/paper2637/content.txt,8,0,7,4,26,8
paper2638,Data/paper2638/content.txt,8,0,7,4,30,9
paper2639,Data/paper2639/content.txt,8,0,6,0,20,4
paper264,Data/paper264/content.txt,8,0,7,2,23,8
paper2640,Data/paper2640/content.txt,8,0,7,1,22,9
paper2641,Data/paper2641/content.txt,8,0,7,6,29,12
paper2642,Data/paper2642/content.txt,8,0,7,2,28,11
paper2643,Data/paper2643/content.txt,8,0,8,5,27,5
paper2644,Data/paper2644/content.txt,8,0,7,4,38,11
paper2645,Data/paper2645/content.txt,8,0,7,4,23,9
paper2646,Data/paper2646/content.txt,8,0,7,2,24,11
paper2647,Data/paper2647/content.txt,8,0,7,4,27,8
paper2648,Data/paper2648/content.txt,8,0,7,4,26,13
paper2649,Data/paper2649/content.txt,8,0,8,2,31,13
paper265,Data/paper265/content.txt,8,0,6,4,27,10
paper2650,Data/paper2650/content.txt,8,0,7,5,29,14
paper2651,Data/paper2651/content.txt,8,0,7,5,24,7
paper2652,Data/paper2652/content.txt,8,0,7,5,28,12
paper2653,Data/paper2653/content.txt,8,0,7,2,27,12
paper2654,Data/paper2654/content.txt,8,0,7,4,21,4
paper2655,Data/paper2655/content.txt,8,0,7,3,19,6
paper2656,Data/paper2656/content.txt,8,0,7,2,24,6
paper2657,Data/paper2657/content.txt,8,0,7,2,28,7
paper2658,Data/paper2658/content.txt,8,0,7,4,40,10
paper2659,Data/paper2659/content.txt,8,0,7,1,29,11
paper266,Data/paper266/content.txt,8,0,7,6,38,17
paper2660,Data/paper2660/content.txt,8,0,7,6,26,11
paper2661,Data/paper2661/content.txt,8,0,7,2,23,5
paper2662,Data/paper2662/content.txt,8,0,7,4,30,11
paper2663,Data/paper2663/content.txt,8,0,7,3,28,8
paper2664,Data/paper2664/content.txt,8,0,7,1,24,4
paper2665,Data/paper2665/content.txt,8,0,7,4,31,7
paper2666,Data/paper2666/content.txt,8,0,7,3,23,7
paper2667,Data/paper2667/content.txt,8,0,7,3,23,4
paper2668,Data/paper2668/content.txt,8,0,6,3,24,13
paper2669,Data/paper2669/content.txt,8,0,7,2,32,14
paper267,Data/paper267/content.txt,8,0,7,6,20,4
paper2670,Data/paper2670/content.txt,8,0,7,5,29,8
paper2671,Data/paper2671/content.txt,8,0,7,2,28,7
paper2672,Data/paper2672/content.txt,8,0,7,3,34,6
paper2673,Data/paper2673/content.txt,8,0,7,4,28,4
paper2674,Data/paper2674/content.txt,8,0,7,4,25,7
paper2675,Data/paper2675/content.txt,8,0,7,3,29,9
paper2676,Data/paper2676/content.txt,8,0,7,3,28,9
paper2677,Data/paper2677/content.txt,8,0,7,5,25,9
paper2678,Data/paper2678/content.txt,8,0,7,1,31,14
paper2679,Data/paper2679/content.txt,8,0,7,2,24,6
paper268,Data/paper268/content.txt,8,0,7,3,21,10
paper2680,Data/paper2680/content.txt,8,0,7,3,24,10
paper2681,Data/paper2681/content.txt,8,0,7,2,20,8
paper2682,Data/paper2682/content.txt,8,0,7,4,30,15
paper2683,Data/paper2683/content.txt,8,0,7,5,20,5
paper2684,Data/paper2684/content.txt,8,0,8,5,26,7
paper2685,Data/paper2685/content.txt,8,0,7,4,25,10
paper2686,Data/paper2686/content.txt,8,0,7,2,26,10
paper2687,Data/paper2687/content.txt,8,0,7,5,19,6
paper2688,Data/paper2688/content.txt,8,0,7,2,29,10
paper2689,Data/paper2689/content.txt,8,0,7,3,30,15
paper269,Data/paper269/content.txt,8,0,7,6,31,13
paper2690,Data/paper2690/content.txt,8,0,7,2,31,12
paper2691,Data/paper2691/content.txt,8,0,7,5,34,10
paper2692,Data/paper2692/content.txt,8,0,7,3,26,7
paper2693,Data/paper2693/content.txt,8,0,7,1,28,11
paper2694,Data/paper2694/content.txt,8,0,7,1,25,12
paper2695,Data/paper2695/content.txt,8,0,7,2,23,6
paper2696,Data/paper2696/content.txt,8,0,8,2,32,10
