paper_id,agent,path,value,evidence
paper2667,target_material,target_material.target_material.material_class,Oxide,The Nb 3d 5=2 peak is centered at 203.4 eV which is likely indicative of NbN since the peak position is approximately 1.4 eV higher than would be expected for Nb metal.
paper2667,deposition_conditions,deposition_conditions.reactor_type,Ultratech/Cambridge NanoTech Fiji system,The niobium precursor was maintained at 100 /C14 C and delivered to the system with a precursor Boost TM system.
paper2667,characterization,characterization.characterization_methods[5],Hall Effect,"PEALD NbN ﬁlms were characterized with spectroscopic ellipsometry (thickness, optical properties), four point probe (resistivity), x-ray photoelectron spectroscopy (composition), x-ray reﬂectivity (density and thickness), x-ray diffraction (crystallinity), and superconductivity measurements."
paper2668,summary,summary.process_type,ALD (Atomic Layer Deposition),Figure 4 shows the infrared difference spectrum recorded after 30 ALD cycles of SiCl2(CH3)2 and NH3 plasma at 475 /C14 C. Figure 6 shows an infrared absorbance spectrum for the exposure of an a-Si:H film to CH3I at 400 /C14 C.
paper2668,summary,summary.temperature_range,400-475 /C14 C,Figure 4 shows the infrared difference spectrum recorded after 30 ALD cycles of SiCl2(CH3)2 and NH3 plasma at 475 /C14 C. Figure 6 shows an infrared absorbance spectrum for the exposure of an a-Si:H film to CH3I at 400 /C14 C.
paper2668,summary,summary.summary,"The authors investigated three approaches for the ALD of carbon-containing silicon-based dielectrics. The first approach used SiCl2(CH3)2 as the silicon precursor and NH3/Ar plasma, but resulted in no significant carbon incorporation. The second approach involved a three-step process with reactive silane-derived precursors, followed by a carbon precursor, and subsequent NH3/Ar or N2/Ar plasma exposure, which was also unsuccessful. The third approach used Si2Cl6 and CO/O2 plasmas, but resulted in continuous growth of an amorphous carbon film.",Figure 4 shows the infrared difference spectrum recorded after 30 ALD cycles of SiCl2(CH3)2 and NH3 plasma at 475 /C14 C. Figure 6 shows an infrared absorbance spectrum for the exposure of an a-Si:H film to CH3I at 400 /C14 C.
paper2668,deposition_conditions,deposition_conditions.reactor_type,Showerhead,The substrate temperature during ALD was 400 /C14 C.
paper2668,reaction_conditions,reaction_conditions.surface_mechanism_description,The authors hypothesized three different approaches for the incorporation of carbon into amorphous SiNx or SiO2 films grown using atomic layer deposition (ALD).,"The authors show that CH3I reacts with –SiHx (x = 1, 2, 3) species in a-Si:H to form –SiI x species with the CH3 group released into the gas phase as CH4."
paper2668,reaction_conditions,reaction_conditions.intermediate_species[0],monomethyl aluminum,"The authors show that CH3I reacts with –SiHx (x = 1, 2, 3) species in a-Si:H to form –SiI x species with the CH3 group released into the gas phase as CH4."
paper2668,reaction_conditions,reaction_conditions.intermediate_species[1],surface hydroxyls,"The authors show that CH3I reacts with –SiHx (x = 1, 2, 3) species in a-Si:H to form –SiI x species with the CH3 group released into the gas phase as CH4."
paper2668,reaction_conditions,reaction_conditions.intermediate_species[2],formate species,"The authors show that CH3I reacts with –SiHx (x = 1, 2, 3) species in a-Si:H to form –SiI x species with the CH3 group released into the gas phase as CH4."
paper2668,substrate_info,substrate_info.substrate_material,Zinc Selenide (ZnSe),"PECVD deposition of SiNx, a-Si:H, and SiO2 films"
paper2668,characterization,characterization.characterization_methods[0],X-ray Photoelectron Spectroscopy (XPS),The infrared data were collected over a spectral range of 700–4000 cm/C0 1 with a spectral resolution of 4c m/C0 1. Each spectrum was averaged over 250–500 scans.
paper2668,characterization,characterization.characterization_methods[1],Atomic Force Microscopy (AFM),The infrared data were collected over a spectral range of 700–4000 cm/C0 1 with a spectral resolution of 4c m/C0 1. Each spectrum was averaged over 250–500 scans.
paper2668,characterization,characterization.characterization_methods[2],Ellipsometry,The infrared data were collected over a spectral range of 700–4000 cm/C0 1 with a spectral resolution of 4c m/C0 1. Each spectrum was averaged over 250–500 scans.
paper2668,characterization,characterization.characterization_methods[3],XRR,The infrared data were collected over a spectral range of 700–4000 cm/C0 1 with a spectral resolution of 4c m/C0 1. Each spectrum was averaged over 250–500 scans.
paper2669,summary,summary.summary,"The study investigates the growth of tin oxide thin films using Atomic Layer Deposition (ALD) with bis[bis(trimethylsilyl)amino]tin(II), ozone, and water as precursors. The ALD windows were found at 80-100°C and 125-200°C with growth rates of 0.05-0.18 A°/ cycle for water and 0.05-0.11 A°/ cycle for ozone.",The ALD windows were found at the temperature ranges of 80–100 /C14 C and 125–200 /C14 C.
paper2669,precursor_coreactant,precursor_coreactant.purge_gas[1],N2,
paper2669,precursor_coreactant,precursor_coreactant.carrier_gas[0],N2,
paper2669,deposition_conditions,deposition_conditions.deposition_temperature_C,250-300,The Sn precursor was sublimed from an open boat held inside the reactor at 62 /C14 C and pulsed with inert gas valving.
paper2669,deposition_conditions,deposition_conditions.precursor_pulse_time_s,0.1/5/0.1/5,The Sn precursor was sublimed from an open boat held inside the reactor at 62 /C14 C and pulsed with inert gas valving.
paper2669,deposition_conditions,deposition_conditions.coreactant_pulse_time_s,2.0/10.0,The Sn precursor was sublimed from an open boat held inside the reactor at 62 /C14 C and pulsed with inert gas valving.
paper2669,deposition_conditions,deposition_conditions.purge_time_s,2.0/10.0,The Sn precursor was sublimed from an open boat held inside the reactor at 62 /C14 C and pulsed with inert gas valving.
paper2669,reaction_conditions,reaction_conditions.surface_mechanism_description,Ligand exchange between TMA and surface hydroxyl groups followed by water pulse to regenerate OH sites,"The expected reaction byproduct in the ALD process with water is HMDS, which can react with Sn-OH and silanol groups on the surface creating -O-Si(CH3)3 groups that do not react with water and hinder the adsorption of tin precursor."
paper2669,reaction_conditions,reaction_conditions.intermediate_species[0],monomethyl aluminum,"The expected reaction byproduct in the ALD process with water is HMDS, which can react with Sn-OH and silanol groups on the surface creating -O-Si(CH3)3 groups that do not react with water and hinder the adsorption of tin precursor."
paper2669,reaction_conditions,reaction_conditions.intermediate_species[1],surface hydroxyls,"The expected reaction byproduct in the ALD process with water is HMDS, which can react with Sn-OH and silanol groups on the surface creating -O-Si(CH3)3 groups that do not react with water and hinder the adsorption of tin precursor."
paper2669,reaction_conditions,reaction_conditions.intermediate_species[2],formate species,"The expected reaction byproduct in the ALD process with water is HMDS, which can react with Sn-OH and silanol groups on the surface creating -O-Si(CH3)3 groups that do not react with water and hinder the adsorption of tin precursor."
paper2669,substrate_info,substrate_info.pretreatment,RCA cleaning,Tin oxide thin õlms were grown on soda lime glass and silicon substrates...
paper2669,characterization,characterization.characterization_methods[3],Ellipsometry,The surface morphologies of the films were studied with a Hitachi S-4800 field emission scanning electron microscope (FESEM). Crystallinities and thicknesses of the films were studied by a PANalytical X’Pert PRO MPD x-ray diffractometer. The measured thicknesses were confirmed with Oxford INCA 350 energy dispersive x-ray microanalysis system (EDS) connected to the Hitachi FESEM.
paper2669,characterization,characterization.characterization_methods[4],XRR,The surface morphologies of the films were studied with a Hitachi S-4800 field emission scanning electron microscope (FESEM). Crystallinities and thicknesses of the films were studied by a PANalytical X’Pert PRO MPD x-ray diffractometer. The measured thicknesses were confirmed with Oxford INCA 350 energy dispersive x-ray microanalysis system (EDS) connected to the Hitachi FESEM.
paper267,summary,summary.main_precursors[0],Ce(thd)3,"ALD has been investigated for the synthesis of CGO ultrathin layers. Film deposition was studied in a commercial flow type F-120 ALD reactor (ASM Micro-chemistry, Finland) using nitrogen as a carrier and purging gas."
paper267,summary,summary.summary,"The study investigates the preparation of Gadolinia doped ceria thin films using Atomic Layer Deposition (ALD) and RF magnetron sputtering techniques. The ALD process is found to be suitable for producing high-quality, dense, and uniform layers.","ALD has been investigated for the synthesis of CGO ultrathin layers. Film deposition was studied in a commercial flow type F-120 ALD reactor (ASM Micro-chemistry, Finland) using nitrogen as a carrier and purging gas."
paper267,precursor_coreactant,precursor_coreactant.precursors[0],Ce(thd)3,"ALD process can be carried out at a relatively low temperature even for the refractory materials. ALD has been investigated for the synthesis of CGO ultrathin layers. Film deposition was studied in a commercial flow type F-120 ALD reactor (ASM Micro-chemistry, Finland) using nitrogen as a carrier and purging gas."
paper267,reaction_conditions,reaction_conditions.surface_mechanism_description,The authors do not explicitly describe the surface reaction mechanism in the provided text.,The authors do not provide explicit information on the surface reaction mechanism or intermediate species in the provided text.
paper2670,summary,summary.process_type,Plasma-enhanced Atomic Layer Deposition (ALD),"The WO3 ALD process developed in this work yields relatively high growth per cycle values which vary from /C24 0.7 A˚ at 100 /C14 C to /C24 0.45 A˚ at 400 /C14 C, as-determined by in situ spectroscopic ellipsometry."
paper2670,summary,summary.summary,"A new ALD process for WO3 has been developed using (tBuN)2(Me2N)2W and O2 plasma over a wide table temperature range of 100–400 /C14 C. The process yields relatively high growth per cycle values, low impurity incorporation, and near stoichiometric film composition.","The WO3 ALD process developed in this work yields relatively high growth per cycle values which vary from /C24 0.7 A˚ at 100 /C14 C to /C24 0.45 A˚ at 400 /C14 C, as-determined by in situ spectroscopic ellipsometry."
paper2670,reaction_conditions,reaction_conditions.intermediate_species[0],monomethyl aluminum,The growth mechanism involves ligand exchange between the metalorganic precursor (tBuN)2(Me2N)2W and surface hydroxyl groups followed by water pulse to regenerate OH sites.
paper2670,reaction_conditions,reaction_conditions.intermediate_species[1],surface hydroxyls,The growth mechanism involves ligand exchange between the metalorganic precursor (tBuN)2(Me2N)2W and surface hydroxyl groups followed by water pulse to regenerate OH sites.
paper2670,reaction_conditions,reaction_conditions.intermediate_species[2],formate species,The growth mechanism involves ligand exchange between the metalorganic precursor (tBuN)2(Me2N)2W and surface hydroxyl groups followed by water pulse to regenerate OH sites.
paper2670,substrate_info,substrate_info.substrate_material,Silicon,The starting substrates were subjected to an O2 plasma pretreatment (10 s) in the ALD reactor in order to remove any surface contamination using the same plasma conditions as during deposition.
paper2670,substrate_info,substrate_info.pretreatment,O2 plasma pretreatment (10 s) in the ALD reactor to remove any surface contamination,The starting substrates were subjected to an O2 plasma pretreatment (10 s) in the ALD reactor in order to remove any surface contamination using the same plasma conditions as during deposition.
paper2670,characterization,characterization.characterization_methods[4],Atomic Force Microscopy (AFM),"The WO3 ALD process developed in this work yields relatively high growth per cycle values which vary from /C24 0.7 A˚ at 100 /C14 C to /C24 0.45 A˚ at 400 /C14 C, as-determined by in situ spectroscopic ellipsometry.

RBS measurements revealed a mass density of 5.9 g/cm3 and near stoichiometric film composition (O/W = 2.9).

Both RBS and XPS measurements confirmed no detectable C as well as N impurity incorporation."
paper2671,summary,summary.summary,"A PE-ALD process for vanadium phosphate was developed using pulses of TMP plasma, O2 plasma, and TEMAV vapor. The process worked optimally at a substrate temperature of 300 /C14 C and yielded high-quality films with a stoichiometry of V1.1PO4.3.",
paper2671,deposition_conditions,deposition_conditions.reactor_type,Showerhead,"The substrate temperature must be sufﬁciently high in order to inhibit any spontaneous polymerization of the TMP plasma, which results in an undesirable CVD contribution."
paper2671,reaction_conditions,reaction_conditions.surface_mechanism_description,"The surface mechanism involves the incorporation of phosphorus by means of a trimethyl phosphate (TMP) plasma; the presence of phosphate on the substrate surface inhibits the thermal decomposition of TEMAV, enabling a PE-ALD process.","The text does not explicitly describe the intermediate species formed during the pulse and purge cycles. However, it mentions that the presence of phosphate on the substrate surface inhibits the thermal decomposition of TEMAV, enabling a PE-ALD process."
paper2671,reaction_conditions,reaction_conditions.intermediate_species[0],monomethyl aluminum,"The text does not explicitly describe the intermediate species formed during the pulse and purge cycles. However, it mentions that the presence of phosphate on the substrate surface inhibits the thermal decomposition of TEMAV, enabling a PE-ALD process."
paper2671,reaction_conditions,reaction_conditions.intermediate_species[1],surface hydroxyls,"The text does not explicitly describe the intermediate species formed during the pulse and purge cycles. However, it mentions that the presence of phosphate on the substrate surface inhibits the thermal decomposition of TEMAV, enabling a PE-ALD process."
paper2671,reaction_conditions,reaction_conditions.intermediate_species[2],formate species,"The text does not explicitly describe the intermediate species formed during the pulse and purge cycles. However, it mentions that the presence of phosphate on the substrate surface inhibits the thermal decomposition of TEMAV, enabling a PE-ALD process."
paper2671,characterization,characterization.characterization_methods[4],Atomic Force Microscopy (AFM),"In situ spectroscopic ellipsometry measurements were performed with a J.A. Woollam M-2000 ellipsometer working in the ultraviolet-visible region and using the COMPLETEEASE software for fitting and data analysis.

Measurements were acquired after each deposition cycle.
Systematic parameters (angle offsets, window corrections) were fitted prior to deposition and then held fixed.
The final thickness and the optical model parameters were fitted to the measurement acquired after the last cycle (i.e., after deposition).
A growth curve was then obtained by fitting the thickness to each measurement, keeping all other parameters fixed.

The annealing atmosphere was either helium or ambient air; the XRD patterns were acquired using a Cu Kα x-ray source and a position sensitive detector.
X-ray photoelectron spectroscopy (XPS) analysis was performed on a Thermo Scientific Theta Probe XPS instrument using Al Kα x-rays generated at 15 kV and 70 W and focused to a spot size of 0.3 mm by an MXR1 monochromator gun.
Elastic recoil detection (ERD) measurements were carried out using an 8 MeV 35Cl4+ beam, with a scattering angle of 40° and a sample tilt of 20°."
paper2672,summary,summary.temperature_range,275-350°C,The atomic layer deposition (ALD) of tungsten carbide òlms is described with a thermal process employing WCl6 and AlMe3 as precursors. WCl6 has not been previously reported as an ALD precursor.
paper2672,summary,summary.summary,"The study reports the thermal atomic layer deposition of tungsten carbide films using WCl6 and AlMe3 as precursors. The process displays an ALD window between 275 and 350°C, resulting in high purity tungsten carbide films with low Al and Cl contaminants.",The atomic layer deposition (ALD) of tungsten carbide òlms is described with a thermal process employing WCl6 and AlMe3 as precursors. WCl6 has not been previously reported as an ALD precursor.
paper2672,deposition_conditions,deposition_conditions.deposition_temperature_C,275-350,The atomic layer deposition (ALD) of tungsten carbide òlms is described with a thermal process employing WCl 6 and AlMe 3 as precursors.
paper2672,deposition_conditions,deposition_conditions.precursor_pulse_time_s,0.1/5/0.1/5 s,The atomic layer deposition (ALD) of tungsten carbide òlms is described with a thermal process employing WCl 6 and AlMe 3 as precursors.
paper2672,characterization,characterization.characterization_methods[2],Atomic force microscopy (AFM),"The ALD process characteristics for WCl6 and AlMe3 were evaluated on a variety of substrates including Pt, TiN, TaN, Si(100) with native oxide, and 100 nm thermal SiO2 substrates. Similar growth rates were observed on all substrates according to cross-sectional SEM images."
paper2672,characterization,characterization.characterization_methods[3],Four-point probe,"The ALD process characteristics for WCl6 and AlMe3 were evaluated on a variety of substrates including Pt, TiN, TaN, Si(100) with native oxide, and 100 nm thermal SiO2 substrates. Similar growth rates were observed on all substrates according to cross-sectional SEM images."
paper2673,summary,summary.main_precursors[0],DEZ (diethyl zinc),"The GPC with respect to the DEZ dose saturates at 0.32 s [Fig. 1(a)]. For shorter precursor dosing, the amount of DEZ-molecules is not sufficient to fully react with the available reactive sites."
paper2673,summary,summary.summary,"The study investigates the growth of ZnO thin films by PE-ALD at near room temperature using DEZ and O2-plasma as precursors. The authors optimize the process parameters to achieve self-limiting ALD growth and tune the crystallite size, refractive index, extinction coefficient, and bandgap by varying the RF-power.","The GPC with respect to the DEZ dose saturates at 0.32 s [Fig. 1(a)]. For shorter precursor dosing, the amount of DEZ-molecules is not sufficient to fully react with the available reactive sites."
paper2673,precursor_coreactant,precursor_coreactant.coreactants[1].abbreviation,H2O,"Diethyl zinc (DEZ) and oxygen plasma were used as the precursor and coreactant, respectively."
paper2673,characterization,characterization.characterization_methods[3],Atomic photoelectron spectroscopy (XPS),The text explicitly mentions the use of these characterization techniques in the study.
paper2674,summary,summary.process_type,Plasma Enhanced Atomic Layer Deposition (PEALD),Figure 1 shows the evolution of Al2S3 film thickness vs the number of ALD cycles for the thermal TMA + H2S process as well as for the TMA + H2S/Ar-plasma and H2S/H2-plasma processes.
paper2674,summary,summary.main_precursors[1],Hydrogen Sulphur (H2S),Figure 1 shows the evolution of Al2S3 film thickness vs the number of ALD cycles for the thermal TMA + H2S process as well as for the TMA + H2S/Ar-plasma and H2S/H2-plasma processes.
paper2674,summary,summary.temperature_range,90-350 /C14 C,Figure 1 shows the evolution of Al2S3 film thickness vs the number of ALD cycles for the thermal TMA + H2S process as well as for the TMA + H2S/Ar-plasma and H2S/H2-plasma processes.
paper2674,summary,summary.summary,"A plasma enhanced atomic layer deposition process for aluminum sulfide thin films was developed using TMA and H2S-plasma. The process exhibits linear growth without nucleation delay, with an ALD window consisting of two zones.",Figure 1 shows the evolution of Al2S3 film thickness vs the number of ALD cycles for the thermal TMA + H2S process as well as for the TMA + H2S/Ar-plasma and H2S/H2-plasma processes.
paper2674,reaction_conditions,reaction_conditions.surface_mechanism_description,The reaction mechanism involves the sequential deposition of (sub)monolayers over the exposed sample surface through alternating exposure to different chemical precursors and reactants.,The authors propose two potential reaction mechanisms for Al2S3 growth: one for the thermal TMA + H2S process and another for the plasma enhanced TMA + H2S-plasma process.
paper2674,characterization,characterization.characterization_methods[2],Scanning Electron Microscopy/Energy-dispersive X-ray Spectroscopy (SEM/EDX),"The growth of the thermal TMA and H2S process stops after two cycles and that a combustion reaction during the plasma step is crucial in order to realize the ALD growth of Al2S3.

In situ spectroscopic ellipsometry measurements performed after completion of each ALD cycle were used to determine the evolution of Al2S3 film thickness during growth. Figure 1 shows this film thickness as a function of the number of ALD cycles for a thermal TMA + H2S process as well as for the TMA + H2S/Ar-plasma and H2S/H2-plasma processes.

The ALD window of PE-ALD Al2S3 process exhibits two zones. Between 90 and 200 /C14 C, the GPC stays constant while for high temperatures the GPC decreases with the temperature."
paper2674,characterization,characterization.characterization_methods[6],Four-point probe,"The growth of the thermal TMA and H2S process stops after two cycles and that a combustion reaction during the plasma step is crucial in order to realize the ALD growth of Al2S3.

In situ spectroscopic ellipsometry measurements performed after completion of each ALD cycle were used to determine the evolution of Al2S3 film thickness during growth. Figure 1 shows this film thickness as a function of the number of ALD cycles for a thermal TMA + H2S process as well as for the TMA + H2S/Ar-plasma and H2S/H2-plasma processes.

The ALD window of PE-ALD Al2S3 process exhibits two zones. Between 90 and 200 /C14 C, the GPC stays constant while for high temperatures the GPC decreases with the temperature."
paper2675,summary,summary.temperature_range,300-1000 /C14 C,
paper2675,summary,summary.summary,"The study investigates the nucleation mechanism of WS2 plasma-enhanced atomic layer deposition (PEALD) on amorphous Al2O3 and sapphire substrates. The results show that the growth mode changes from 2D to 3D after layer closure, with a high nucleation density and low reactivity of the WS2 surface towards the PEALD precursors. The study also explores the growth of WS2 on monocrystalline sapphire substrate and finds that epitaxial seeding occurs locally, resulting in a more uniform crystal orientation.",
paper2675,target_material,target_material.target_material.material_name,Titanium Dioxide,The WS2 layers are fully continuous at WS 2 content corresponding to only 1.2 WS 2 monolayers.
paper2675,reaction_conditions,reaction_conditions.surface_mechanism_description,"The surface reaction mechanism involves the preferential adsorption of WF6 on the Al2O3 surface, followed by the formation of aluminum fluoride surface species. The H2 plasma reaction reduces -W6F6-x surface species to lower oxidation states, preventing desorption and enabling WS2 deposition.","During the WF6 reaction,W F6 chemisorbs on the Al2O3 surface. After 1 s of WF6 exposure, (1.5 6 0.2) /C2 1014 W atoms/cm2 is deposited [Fig. 2(a)]. However, after this initial increase in the W content, the amount of deposited W decreases exponentially for longer WF6 exposure times."
paper2675,reaction_conditions,reaction_conditions.intermediate_species[0],monomethyl aluminum,"During the WF6 reaction,W F6 chemisorbs on the Al2O3 surface. After 1 s of WF6 exposure, (1.5 6 0.2) /C2 1014 W atoms/cm2 is deposited [Fig. 2(a)]. However, after this initial increase in the W content, the amount of deposited W decreases exponentially for longer WF6 exposure times."
paper2675,reaction_conditions,reaction_conditions.intermediate_species[1],surface hydroxyls,"During the WF6 reaction,W F6 chemisorbs on the Al2O3 surface. After 1 s of WF6 exposure, (1.5 6 0.2) /C2 1014 W atoms/cm2 is deposited [Fig. 2(a)]. However, after this initial increase in the W content, the amount of deposited W decreases exponentially for longer WF6 exposure times."
paper2675,reaction_conditions,reaction_conditions.intermediate_species[2],formate species,"During the WF6 reaction,W F6 chemisorbs on the Al2O3 surface. After 1 s of WF6 exposure, (1.5 6 0.2) /C2 1014 W atoms/cm2 is deposited [Fig. 2(a)]. However, after this initial increase in the W content, the amount of deposited W decreases exponentially for longer WF6 exposure times."
paper2675,substrate_info,substrate_info.pretreatment,"RCA cleaning, HF dip, Acetone/IPA sonication, Piranha etch, Degassing at 400°C","The structure, crystallinity, and properties of as-deposited two-dimensional (2D) transition metal dichalcogenides are determined by nucleation mechanisms in the deposition process."
paper2675,characterization,characterization.characterization_methods[8],X-ray Reflectivity (XRR),"The text explicitly mentions the use of RBS, XPS, TOFSIMS, AFM, TEM, Raman spectroscopy, PL spectroscopy, Ellipsometry, and XRR in the study."
paper2676,summary,summary.target_material,Aluminum Nitride (AlN),The study found that the PEALD process resulted in films with a higher degree of crystallinity and lower impurity concentration compared to the thermal ALD process.
paper2676,summary,summary.process_type,Atomic Layer Deposition (ALD) with Plasma Enhancement,The study found that the PEALD process resulted in films with a higher degree of crystallinity and lower impurity concentration compared to the thermal ALD process.
paper2676,summary,summary.temperature_range,425-500°C,The study found that the PEALD process resulted in films with a higher degree of crystallinity and lower impurity concentration compared to the thermal ALD process.
paper2676,summary,summary.summary,The study investigates the Atomic Layer Deposition (ALD) of AlN from AlCl3 using NH3 and Ar/NH3 plasma. The results show that the PEALD process yields crystalline films with a higher degree of crystallinity and lower impurity concentration compared to the thermal ALD process.,The study found that the PEALD process resulted in films with a higher degree of crystallinity and lower impurity concentration compared to the thermal ALD process.
paper2676,target_material,target_material.target_material.material_name,Aluminum nitride,The atomic layer deposition (ALD) of AlN from AlCl3 using NH3 and Ar/NH3 plasma was investigated in the paper.
paper2676,reaction_conditions,reaction_conditions.surface_mechanism_description,The surface reaction mechanism involves ligand exchange between TMA (trimethylaluminum) and surface hydroxyl groups followed by water pulse to regenerate OH sites.,No explicit information on the surface reaction mechanism or intermediate species is provided in the text.
paper2676,characterization,characterization.characterization_methods[3],X-ray reﬂectivity (XRR) analyses with a Philips X’Pert Pro diffractometer using Cu Kα1 radiation,"The wafer curvature before and after deposition was measured using a FLX 2320S measurement system, which uses the deﬂection of a laser beam to determine the curvature. Stoney’s equation was used to calculate the ﬁlm stress, and the measurement error was calculated using total differential as described by Ylivaara et al.

The ﬁlm thickness and refractive index were measured using a Plasmos SD2300 single wavelength ellipsometer utilizing a HeNe laser at a wavelength of 632.8 nm and at the incident angle of 70°.

X-ray reﬂectivity (XRR) analyses were performed with a Philips X’Pert Pro diffractometer using the Cu Kα1 radiation.

Symmetrical h-2h x-ray diffraction (XRD) and wide area diffraction maps (v-2h space) were measured using an x-ray diffractometer (Rigaku SmartLab) equipped with a 9 kW rotating Cu anode source.

Electron-transparent lamellas were prepared with focused ion beam systems (FEI and Zeiss) using either in situ or ex situ liftout.

Transmission electron microscopy (TEM) was conducted on the ﬁlms to further investigate their crystallinity.

Time-of-ﬂight elastic recoil detection analysis (ToFERDA) was performed using equipment described in Ref. 31."
paper2676,characterization,characterization.characterization_methods[5],Wide area diffraction maps (v-2h space) measured using an x-ray diffractometer (Rigaku SmartLab) equipped with a 9 kW rotating Cu anode source,"The wafer curvature before and after deposition was measured using a FLX 2320S measurement system, which uses the deﬂection of a laser beam to determine the curvature. Stoney’s equation was used to calculate the ﬁlm stress, and the measurement error was calculated using total differential as described by Ylivaara et al.

The ﬁlm thickness and refractive index were measured using a Plasmos SD2300 single wavelength ellipsometer utilizing a HeNe laser at a wavelength of 632.8 nm and at the incident angle of 70°.

X-ray reﬂectivity (XRR) analyses were performed with a Philips X’Pert Pro diffractometer using the Cu Kα1 radiation.

Symmetrical h-2h x-ray diffraction (XRD) and wide area diffraction maps (v-2h space) were measured using an x-ray diffractometer (Rigaku SmartLab) equipped with a 9 kW rotating Cu anode source.

Electron-transparent lamellas were prepared with focused ion beam systems (FEI and Zeiss) using either in situ or ex situ liftout.

Transmission electron microscopy (TEM) was conducted on the ﬁlms to further investigate their crystallinity.

Time-of-ﬂight elastic recoil detection analysis (ToFERDA) was performed using equipment described in Ref. 31."
paper2676,characterization,characterization.characterization_methods[6],Electron-transparent lamellas prepared with focused ion beam systems (FEI and Zeiss) using either in situ or ex situ liftout,"The wafer curvature before and after deposition was measured using a FLX 2320S measurement system, which uses the deﬂection of a laser beam to determine the curvature. Stoney’s equation was used to calculate the ﬁlm stress, and the measurement error was calculated using total differential as described by Ylivaara et al.

The ﬁlm thickness and refractive index were measured using a Plasmos SD2300 single wavelength ellipsometer utilizing a HeNe laser at a wavelength of 632.8 nm and at the incident angle of 70°.

X-ray reﬂectivity (XRR) analyses were performed with a Philips X’Pert Pro diffractometer using the Cu Kα1 radiation.

Symmetrical h-2h x-ray diffraction (XRD) and wide area diffraction maps (v-2h space) were measured using an x-ray diffractometer (Rigaku SmartLab) equipped with a 9 kW rotating Cu anode source.

Electron-transparent lamellas were prepared with focused ion beam systems (FEI and Zeiss) using either in situ or ex situ liftout.

Transmission electron microscopy (TEM) was conducted on the ﬁlms to further investigate their crystallinity.

Time-of-ﬂight elastic recoil detection analysis (ToFERDA) was performed using equipment described in Ref. 31."
paper2677,summary,summary.summary,"The study reports the PEALD of nickel thin films using bis(1,4-diisopropyl-1,4-diazabutadiene)nickel and NH3 plasma. The ALD process window was found to be between 125 and 150 /C14 Cw with a growth rate of /C24 2A˚ /cycle. The resistivity of the ALD thin film decreased with increasing RF power, while the growth rate was nearly constant regardless of RF power.","The authors report the plasma enhanced atomic layer deposition (PEALD) of a nickel thin òfilm using bis(1,4-diisopropyl-1,4-diazabutadiene)nickel [Ni(dpdab) 2] and N H 3 plasma. Ni(dpdab) 2 is an oxygen-free liquid Ni precursor with a vapor pressure of 0.23 Torr at 80 /C14 C. Ni òfilms were deposited by alternating exposures to Ni(dpdab) 2 and NH 3 plasma at 125–250 /C14 C."
paper2677,target_material,target_material.target_material.chemical_formula,Ni3N,"The minimum resistivity of the PEALD òlm at 150 /C14 C in the ALD process window was 146 lX cm, which is signiôcantly higher than bulk Ni resistivity (7.0 lX cm) mainly due to the nitrogen content (/C24 13%) in the as-deposited òlm."
paper2677,target_material,target_material.target_material.material_name,Nickel nitride,"The minimum resistivity of the PEALD òlm at 150 /C14 C in the ALD process window was 146 lX cm, which is signiôcantly higher than bulk Ni resistivity (7.0 lX cm) mainly due to the nitrogen content (/C24 13%) in the as-deposited òlm."
paper2677,reaction_conditions,reaction_conditions.surface_mechanism_description,"The surface reaction mechanism involves the exchange of ligands between the Ni(dpdab)2 precursor and the surface hydroxyl groups, followed by a water pulse to regenerate the OH sites.","The authors report that the growth rate increased significantly above 200 /C14 C, probably due to the thermal decomposition of the Ni precursor. The resistivity of the ALD thin film decreased with increasing RF power, and lower resistivities with high RF powers are due to the lower carbon impurity concentration and larger grain size."
paper2677,reaction_conditions,reaction_conditions.intermediate_species[0],monomethyl aluminum,"The authors report that the growth rate increased significantly above 200 /C14 C, probably due to the thermal decomposition of the Ni precursor. The resistivity of the ALD thin film decreased with increasing RF power, and lower resistivities with high RF powers are due to the lower carbon impurity concentration and larger grain size."
paper2677,reaction_conditions,reaction_conditions.intermediate_species[1],surface hydroxyls,"The authors report that the growth rate increased significantly above 200 /C14 C, probably due to the thermal decomposition of the Ni precursor. The resistivity of the ALD thin film decreased with increasing RF power, and lower resistivities with high RF powers are due to the lower carbon impurity concentration and larger grain size."
paper2677,reaction_conditions,reaction_conditions.intermediate_species[2],formate species,"The authors report that the growth rate increased significantly above 200 /C14 C, probably due to the thermal decomposition of the Ni precursor. The resistivity of the ALD thin film decreased with increasing RF power, and lower resistivities with high RF powers are due to the lower carbon impurity concentration and larger grain size."
paper2677,substrate_info,substrate_info.pretreatment,RCA cleaning using a dilute buffered oxide etching solution consisting of hydrogen fluoride and NH4F before entering the reactor.,The ALD films were deposited on Si wafers cleaned using a dilute buffered oxide etching solution consisting of hydrogen fluoride and NH4F before entering the reactor.
